4.8727694745440654E+33   3.6403118469724302E+09  -1.8793915820020018E+06   1.0304379650092119E+03   2.6564437339261150E+08   2.8750014814149308E+19  
4.8837931201543804E+33   3.7058964514859490E+09  -1.8446497899721609E+06   9.9136926695624993E+02   2.6180242701667389E+08   2.7199464495873024E+19  
4.8957473307445224E+33   3.7773366008050199E+09  -1.8126636371280057E+06   9.5112356270147666E+02   2.5774201742549387E+08   2.5629282495515599E+19  
4.9058985979758402E+33   3.8382568526718650E+09  -1.7873008895846277E+06   9.1451731075900864E+02   2.5395221809371558E+08   2.4225540452390973E+19  
4.9169065836562157E+33   3.9045926945203505E+09  -1.7591439585265899E+06   8.8104374386017071E+02   2.5040091571188143E+08   2.2962806292421657E+19  
4.9288435907291377E+33   3.9768505034638677E+09  -1.7245545490665315E+06   8.4651980330653896E+02   2.4664666803145945E+08   2.1681830850489995E+19  
4.9389800935931995E+33   4.0384657674633226E+09  -1.6894467902883133E+06   8.1507970481793234E+02   2.4314169768785885E+08   2.0534603202698109E+19  
4.9499718647670144E+33   4.1055528849472318E+09  -1.6434538855938162E+06   7.8630553226587028E+02   2.3985745474209023E+08   1.9501170943189529E+19  
4.9618910675885185E+33   4.1786200943251419E+09  -1.5827750902437652E+06   7.5659808429464022E+02   2.3638517457274225E+08   1.8451153408588538E+19  
4.9720122964203295E+33   4.2409175800134664E+09  -1.5222676147770316E+06   7.2950527680326832E+02   2.3314180387806839E+08   1.7508881817258177E+19  
4.9829873010282914E+33   4.3087374178431816E+09  -1.4474934122627154E+06   7.0467976738953018E+02   2.3010169853661010E+08   1.6658591000849574E+19  
4.9948881016273460E+33   4.3825909273687172E+09  -1.3570100977458679E+06   6.7900410656468421E+02   2.2688475891404754E+08   1.5792670987396272E+19  
5.0049935491316954E+33   4.4455510971143332E+09  -1.2744948561632731E+06   6.5553185659210067E+02   2.2387531357232103E+08   1.5013318401614141E+19  
5.0159512377149172E+33   4.5140848868625650E+09  -1.1810516261553981E+06   6.3397937935233494E+02   2.2105093465524948E+08   1.4308238928822825E+19  
5.0278330409735246E+33   4.5887099328544502E+09  -1.0779740500731715E+06   6.1162979831532869E+02   2.1805674040144962E+08   1.3587951858463318E+19  
5.0379222023011465E+33   4.6523265996550303E+09  -9.9153493165570055E+05   5.9113414880211405E+02   2.1524904857087868E+08   1.2937341486808289E+19  
5.0488620280835352E+33   4.7215757328005342E+09  -9.0118340901985927E+05   5.7226533988379617E+02   2.1260891110408515E+08   1.2346944081721246E+19  
5.0607242418258562E+33   4.7969843501821556E+09  -8.0967384177803353E+05   5.5264124918563323E+02   2.0980366549929312E+08   1.1741806126398597E+19  
5.0707966146489537E+33   4.8612763078615294E+09  -7.3879602834806184E+05   5.3459022205979795E+02   2.0716678172355354E+08   1.1193340516440236E+19  
5.0817180336189068E+33   4.9312700465209417E+09  -6.7042822950546071E+05   5.1793032010376214E+02   2.0468240883162329E+08   1.0694225059310569E+19  
5.0935600686996309E+33   5.0075035243817711E+09  -6.0721043418109079E+05   5.0056055961997362E+02   2.0203749136189488E+08   1.0181223048510159E+19  
5.1036151532867643E+33   5.0725122655403891E+09  -5.6242171508111432E+05   4.8454671470330737E+02   1.9954686576004773E+08   9.7150709495957565E+18  
5.1145176242781657E+33   5.1433011306079922E+09  -5.2309896568421257E+05   4.6973969754310775E+02   1.9719699952163410E+08   9.2899719551772713E+18  
5.1263388946701075E+33   5.2204187665874243E+09  -4.9037000237644615E+05   4.5427749429761911E+02   1.9469242515940502E+08   8.8522545043446825E+18  
5.1363761939604157E+33   5.2861963637788172E+09  -4.6910080264572892E+05   4.4000506391436846E+02   1.9233211823004761E+08   8.4539404697275873E+18  
5.1472591787329008E+33   5.3579366641499033E+09  -4.5140453231682460E+05   4.2619445477536209E+02   1.8832862170095858E+08   8.0903019384328550E+18  
5.1590591016138007E+33   5.4362303659766893E+09  -4.3610450515536463E+05   4.1173386054560245E+02   1.8591072338370821E+08   7.7156202722718505E+18  
5.1690781212905324E+33   5.5031186929262009E+09  -4.2399020387768646E+05   3.9841588977468007E+02   1.8367217474240056E+08   7.3745766196360899E+18  
5.1799410846089904E+33   5.5760453466953907E+09  -4.0984038626178959E+05   3.8627081543338994E+02   1.8156512148308712E+08   7.0631986844784681E+18  
5.1917190804474673E+33   5.6555733906331034E+09  -3.9104483820613869E+05   3.7368809282208400E+02   1.7932764335414326E+08   6.7423855549854003E+18  
5.2017193290107875E+33   5.7234726139029074E+09  -3.7085258961375052E+05   3.6205892285703760E+02   1.7722230407610053E+08   6.4503584131607429E+18  
5.2125617387240838E+33   5.7974360522400303E+09  -3.4365140133114409E+05   3.5154377804264783E+02   1.7524063900276890E+08   6.1836936729334712E+18  
5.2243172313647545E+33   5.8780457283787003E+09  -3.0761351919051632E+05   3.4052363712743721E+02   1.7313507798471671E+08   5.9088157762262436E+18  
5.2342982202038572E+33   5.9468381838966246E+09  -2.7223660325899418E+05   3.3028147420583349E+02   1.7115655776850203E+08   5.6583407645516206E+18  
5.2451195473227882E+33   6.0217821258520069E+09  -2.2974792368651455E+05   3.2084868575854659E+02   1.6929217882057196E+08   5.4293684542823649E+18  
5.2568519640705281E+33   6.1034684192463512E+09  -1.8056861769800255E+05   3.1095704883440254E+02   1.6730745950533128E+08   5.1929529893689078E+18  
5.2668132075349862E+33   6.1731866624965000E+09  -1.3810784608484511E+05   3.0175360664657808E+02   1.6543825843593773E+08   4.9770464164371128E+18  
5.2776129263093959E+33   6.2491483814407988E+09  -9.3044628041000135E+04   2.9326207289433864E+02   1.6367369377823362E+08   4.7792791547827692E+18  
5.2893216980126974E+33   6.3319567340781250E+09  -4.7364551351775779E+04   2.8434360629842877E+02   1.6179118169340244E+08   4.5746004588185713E+18  
5.2992627134830654E+33   6.4026449713902617E+09  -1.2472964764102504E+04   2.7603142770395505E+02   1.6001417104712036E+08   4.3872112241989391E+18  
5.3100403014781609E+33   6.4796779236301889E+09   2.0351887656787636E+04   2.6835001569246623E+02   1.5833365065118065E+08   4.2152180162695521E+18  
5.3217248626116041E+33   6.5636723841903191E+09   4.9651726908591547E+04   2.6027207067098442E+02   1.5653779733486530E+08   4.0368783669689165E+18  
5.3316451705692431E+33   6.6353875023532877E+09   6.9828339566520634E+04   2.5274018026192832E+02   1.5484036692109406E+08   3.8733569214280914E+18  
5.3424001087410347E+33   6.7135549284881916E+09   8.7408534862487126E+04   2.4577264839177116E+02   1.5323380620408127E+08   3.7231131448056274E+18  
5.3540598974868051E+33   6.7988031581481953E+09   1.0283290080827315E+05   2.3844454250224393E+02   1.5151634655784178E+08   3.5672293790200801E+18  
5.3639590215829014E+33   6.8715991169561701E+09   1.1448074958704645E+05   2.3161833275242660E+02   1.4989312604350135E+08   3.4242704061377731E+18  
5.3746907943527875E+33   6.9509554303643570E+09   1.2684891176940661E+05   2.2529871544172246E+02   1.4835719113401219E+08   3.2929131049512264E+18  
5.3863252526812674E+33   7.0375099140031061E+09   1.4139172325737163E+05   2.1865581972705147E+02   1.4671599511171740E+08   3.1566442117908111E+18  
5.3962027198050749E+33   7.1114257276714516E+09   1.5549133815718043E+05   2.1247452403021219E+02   1.4516552956679741E+08   3.0316849347846538E+18  
5.4069108151335666E+33   7.1920080971528320E+09   1.7299962993351853E+05   2.0674599526106519E+02   1.4369888042043665E+08   2.9168587630045307E+18  
5.4185193888829733E+33   7.2799044545158663E+09   1.9454212246440814E+05   2.0072474533972743E+02   1.4213177175807357E+08   2.7976985824872468E+18  
5.4283747292292064E+33   7.3549688064458170E+09   2.1443454923499291E+05   1.9512201612153197E+02   1.4065068569822890E+08   2.6883431289060127E+18  
5.4390586386887160E+33   7.4368082750924969E+09   2.3709397026963552E+05   1.8992073721481000E+02   1.3924897328459948E+08   2.5877704106449613E+18  
5.4506407776437276E+33   7.5260824428253851E+09   2.6209343669676114E+05   1.8444926408345836E+02   1.3774995848108637E+08   2.4832784755367363E+18  
5.4604735247791183E+33   7.6023295495731306E+09   2.8306461783369223E+05   1.7935408215345814E+02   1.3633162540580606E+08   2.3872491462548193E+18  
5.4711327436258501E+33   7.6854672584088202E+09   3.0519792431407562E+05   1.7461573227932428E+02   1.3498813091842684E+08   2.2988319553869471E+18  
5.4826879015952416E+33   7.7761687314155579E+09   3.2846639537942054E+05   1.6962732111267650E+02   1.3355013422858553E+08   2.2068682855539697E+18  
5.4924975925242456E+33   7.8536440378985462E+09   3.4802436768459552E+05   1.6497990173795230E+02   1.3218861692753616E+08   2.1222771489743908E+18  
5.5031316197691462E+33   7.9381310817414694E+09   3.6962648898640607E+05   1.6065407131855346E+02   1.3089858593392412E+08   2.0443523532175757E+18  
5.5146592546624076E+33   8.0303154820280666E+09   3.9457976971986680E+05   1.5609994225368936E+02   1.2951780176980340E+08   1.9632826941600302E+18  
5.5244454298920193E+33   8.1090648462442818E+09   4.1801559868201416E+05   1.5185842824265831E+02   1.2821076618621896E+08   1.8887119167098895E+18  
5.5350537683707671E+33   8.1949476556998653E+09   4.4670636657148920E+05   1.4791023818667415E+02   1.2697291098674138E+08   1.8200300981085507E+18  
5.5465533422736712E+33   8.2886603122883511E+09   4.8266947969236068E+05   1.4375547473732880E+02   1.2564867406156021E+08   1.7485935164107899E+18  
5.5563155458773921E+33   8.3687179971185665E+09   5.1769290270971163E+05   1.3988731019901866E+02   1.2439569605465786E+08   1.6828910388019866E+18  
5.5668977023194517E+33   8.4560291186417437E+09   5.6073681999691995E+05   1.3628678574015706E+02   1.2320957209904265E+08   1.6223846016289446E+18  
5.5783686815685975E+33   8.5513009192899418E+09   6.1342355539717339E+05   1.3249803150182441E+02   1.2194092828872897E+08   1.5594423684779213E+18  
5.5881064612494726E+33   8.6326910434605160E+09   6.6271273176880856E+05   1.2896949260779556E+02   1.2074031283276747E+08   1.5015210207852815E+18  
5.5986619463461306E+33   8.7214556056023731E+09   7.2052558213793999E+05   1.2568353740833946E+02   1.1960360236604159E+08   1.4481548462292933E+18  
5.6101038016023752E+33   8.8183146388043518E+09   7.8752553071050055E+05   1.2222336376243041E+02   1.1838715594575669E+08   1.3925919536808637E+18  
5.6198167087551099E+33   8.9010634800527115E+09   8.4701864721837197E+05   1.1899736231280481E+02   1.1723484416655962E+08   1.3413965882855076E+18  
5.6303450372265280E+33   8.9913138314772034E+09   9.1341531624648336E+05   1.1599008656418903E+02   1.1614303274961294E+08   1.2941775182414930E+18  
5.6417572435473564E+33   9.0898012693926697E+09   9.8652340482986101E+05   1.1281950385088555E+02   1.1497336282107851E+08   1.2449480911872950E+18  
5.6514448333195425E+33   9.1739496465872402E+09   1.0486459221215809E+06   1.0985936847548193E+02   1.1386391708148657E+08   1.1995185373760934E+18  
5.6619455239808047E+33   9.2657367026192837E+09   1.1153452380312006E+06   1.0709665473253565E+02   1.1281165366797893E+08   1.1575660451115704E+18  
5.6733275608915856E+33   9.3659157460699100E+09   1.1862567035231853E+06   1.0418046763640663E+02   1.1168312391448581E+08   1.1137717411238431E+18  
5.6829893922439250E+33   9.4515233521090088E+09   1.2450922394931791E+06   1.0145493874867334E+02   1.1061162638049698E+08   1.0733109742195615E+18  
5.6934619680700257E+33   9.5449174160761623E+09   1.3073499566599727E+06   9.8909132384680490E+01   1.0959464889582488E+08   1.0359158486122692E+18  
5.7048133196341232E+33   9.6468694081634274E+09   1.3732923144057370E+06   9.6220382374518337E+01   1.0850339370269744E+08   9.9685425784553088E+17  
5.7144489553997393E+33   9.7340078676829681E+09   1.4284995245326424E+06   9.3706741202813731E+01   1.0746700515604596E+08   9.6075299270069658E+17  
5.7248929435895597E+33   9.8290877539262238E+09   1.4880031952047169E+06   9.1358565345818491E+01   1.0648328405629644E+08   9.2738162094162278E+17  
5.7362130984773492E+33   9.9328976923260288E+09   1.5528596515672163E+06   8.8878848271391519E+01   1.0542787039555645E+08   8.9252498916012723E+17  
5.7458221054201277E+33   1.0021637572478142E+10   1.6088773247664385E+06   8.6561285692057140E+01   1.0442581314743792E+08   8.6031639087508211E+17  
5.7562370374593569E+33   1.0118477202143610E+10   1.6711262557664365E+06   8.4396846308082274E+01   1.0347499483013363E+08   8.3054967704124237E+17  
5.7675254890160809E+33   1.0224221631965775E+10   1.7409717497312974E+06   8.2111871416946570E+01   1.0245524290711588E+08   7.9946541213175398E+17  
5.7771074378880152E+33   1.0314625083009426E+10   1.8025309037168757E+06   7.9976805826868585E+01   1.0148728344495131E+08   7.7074629975683021E+17  
5.7874928496109848E+33   1.0413289083838949E+10   1.8718401713500561E+06   7.7983126073306934E+01   1.0056903128079453E+08   7.4420694711818880E+17  
5.7987490959234127E+33   1.0521035600414902E+10   1.9501159560209406E+06   7.5878498893256221E+01   9.9584277659527957E+07   7.1649125062967667E+17  
5.8083035615209518E+33   1.0613158907565380E+10   2.0190836333831921E+06   7.3911643111290388E+01   9.8649395191251054E+07   6.9087740769992026E+17  
5.8186589931713817E+33   1.0713707868952400E+10   2.0964013629377536E+06   7.2074794863166716E+01   9.7762447149439469E+07   6.6720254376248576E+17  
5.8298825371333119E+33   1.0823522635116291E+10   2.1830471107986914E+06   7.0135181024559756E+01   9.6811008004074365E+07   6.4246875675813274E+17  
5.8394090983526996E+33   1.0917423093672884E+10   2.2587190328931166E+06   6.8321754819253684E+01   9.5907344656196132E+07   6.1959811544475546E+17  
5.8497340946433588E+33   1.1019920805012068E+10   2.3427987859743503E+06   6.6627668490728141E+01   9.5049770685142800E+07   5.9845049396588531E+17  
5.8609244440199182E+33   1.1131875439342731E+10   2.4361712134115230E+06   6.4838073695314677E+01   9.4129463347785354E+07   5.7634589822476467E+17  
5.8704226839115436E+33   1.1227616078632034E+10   2.5171453632834391E+06   6.3164118303492586E+01   9.3254932985040396E+07   5.5589469529510016E+17  
5.8807167940828172E+33   1.1332133236286711E+10   2.6066645666212686E+06   6.1599856801920687E+01   9.2424777328804925E+07   5.3697738902598016E+17  
5.8918734615735757E+33   1.1446306956908625E+10   2.7058469319343036E+06   5.9946918460614114E+01   9.1533637866082087E+07   5.1719683990719578E+17  
5.9013429673952584E+33   1.1543956639371042E+10   2.7920420094483676E+06   5.8400436639189195E+01   9.0686631221386656E+07   4.9889038042393446E+17  
5.9116057452725608E+33   1.1650568822225519E+10   2.8879649383042497E+06   5.6955304662571479E+01   8.9882659284614086E+07   4.8195652862712461E+17  
5.9227282485733855E+33   1.1767043275839693E+10   2.9956715993088740E+06   5.5428508411718511E+01   8.9019838040721729E+07   4.6425239413628474E+17  
5.9321686118426383E+33   1.1866669536169680E+10   3.0910525304127540E+06   5.4000592518637568E+01   8.8200138109097421E+07   4.4787338897742413E+17  
5.9423996158927174E+33   1.1975446246101000E+10   3.1996182499841163E+06   5.2667155873996698E+01   8.7422747054156587E+07   4.3273276245285472E+17  
5.9534874777564287E+33   1.2094289885908091E+10   3.3248467651139395E+06   5.1259669520284874E+01   8.6589393706837684E+07   4.1691802270318298E+17  
5.9628982943016752E+33   1.2195943250216518E+10   3.4384398759634430E+06   4.9944742271721886E+01   8.5798704386623263E+07   4.0230229842666202E+17  
5.9730970876877702E+33   1.2306929586707569E+10   3.5701923333952553E+06   4.8718333315911408E+01   8.5049975770492062E+07   3.8880834423733696E+17  
5.9841498359835374E+33   1.2428179041579710E+10   3.7238525730137103E+06   4.7425234834922172E+01   8.4248458412137508E+07   3.7472853566959411E+17  
5.9935307059942488E+33   1.2531881733075867E+10   3.8628562898541973E+06   4.6217818347581208E+01   8.3488546434563696E+07   3.6172191505024627E+17  
6.0036968566300784E+33   1.2645094973729305E+10   4.0215473537336681E+06   4.5091985896236359E+01   8.2769327616076410E+07   3.4971574625230362E+17  
6.0147140244015506E+33   1.2768767278644726E+10   4.2002857436450524E+06   4.3903876081979782E+01   8.1998762970038995E+07   3.3717488664824269E+17  
6.0240645524773307E+33   1.2874540732894894E+10   4.3536013849266814E+06   4.2791648523467686E+01   8.1266163937151000E+07   3.2555673184736269E+17  
6.0341976330799345E+33   1.2990021677760284E+10   4.5163922143700840E+06   4.1751120909828614E+01   8.0570250651530638E+07   3.1479329140776998E+17  
6.0451787586021204E+33   1.3116198176622768E+10   4.6805170471262857E+06   4.0646873586169612E+01   7.9819886896139964E+07   3.0348246534047936E+17  
6.0544985538006954E+33   1.3224158051476387E+10   4.8010202069589980E+06   3.9604852818936152E+01   7.9099831552354366E+07   2.9291370396348442E+17  
6.0645981419420830E+33   1.3342099562881355E+10   4.9015317988855792E+06   3.8620997765998638E+01   7.8408418721787676E+07   2.8302660131873741E+17  
6.0755427687769342E+33   1.3471094299309597E+10   4.9603880029321173E+06   3.7564589692708758E+01   7.7652459000944361E+07   2.7250768611608819E+17  
6.0848314446610688E+33   1.3581614837927738E+10   4.9555281277608648E+06   3.6554176217422828E+01   7.6915154227930158E+07   2.6253928104696256E+17  
6.0948971228186955E+33   1.3702560913056387E+10   4.8777661944022207E+06   3.5585810892815736E+01   7.6194280752362654E+07   2.5306871891360528E+17  
6.1058047998694124E+33   1.3835155448091013E+10   4.6934263274345687E+06   3.4530079053265673E+01   7.5391200539228767E+07   2.4283535913339664E+17  
6.1150619745527051E+33   1.3949068999762745E+10   4.4487853707241165E+06   3.3508439476464879E+01   7.4596058143002912E+07   2.3302548254168678E+17  
6.1250933301587444E+33   1.4074103111951075E+10   4.0860096689112559E+06   3.2519493187888237E+01   7.3808301646340311E+07   2.2361724612952346E+17  
6.1359636117227763E+33   1.4211662391677505E+10   3.5840365709181647E+06   3.1438493759618463E+01   7.2926146172499478E+07   2.1343722714752698E+17  
6.1451889079143821E+33   1.4330228594562841E+10   3.0882020312452014E+06   3.0401957676511771E+01   7.2059603852898568E+07   2.0378767647690730E+17  
6.1551855334038142E+33   1.4460761873448587E+10   2.4973630830406956E+06   2.9408042340740270E+01   7.1208280263824224E+07   1.9463878958371110E+17  
6.1660179792245654E+33   1.4604757881836674E+10   1.8297067071526349E+06   2.8344347206293243E+01   7.0275235959118724E+07   1.8497153234527219E+17  
6.1752110242727707E+33   1.4729079582338457E+10   1.2715097893763406E+06   2.7354086182369251E+01   6.9386937942018762E+07   1.7609969898637472E+17  
6.1851725171302219E+33   1.4866065255009298E+10   7.0207740491481894E+05   2.6427456556216118E+01   6.8536713067864746E+07   1.6790805692425923E+17  
6.1959666924474022E+33   1.5017174816855843E+10   1.5130437203733117E+05   2.5461769327330533E+01   6.7631626134822577E+07   1.5949502317572029E+17  
6.2051271183820855E+33   1.5147539489396132E+10  -2.5401595219450770E+05   2.4581293945729772E+01   6.6789962708455011E+07   1.5194327235319526E+17  
6.2150530811874775E+33   1.5291003415009581E+10  -6.2189292074642482E+05   2.3769996996139646E+01   6.5998555792284369E+07   1.4508150966642989E+17  
6.2258085567861587E+33   1.5448997592043640E+10  -9.4023535166672897E+05   2.2931216075160755E+01   6.5164450898479573E+07   1.3809086687692742E+17  
6.2349360003601348E+33   1.5585091616906025E+10  -1.1547581269146295E+06   2.2165597035873656E+01   6.4388819281107321E+07   1.3180575862568282E+17  
6.2448260408330957E+33   1.5734641595006527E+10  -1.3350515226473412E+06   2.1459640082524583E+01   6.3659702477392115E+07   1.2608784390300936E+17  
6.2555423930914314E+33   1.5899115258774481E+10  -1.4800767583814890E+06   2.0725035527776487E+01   6.2886452834479600E+07   1.2021969292656838E+17  
6.2646364958206521E+33   1.6040654206600527E+10  -1.5719530290228301E+06   2.0047841639901904E+01   6.2159959940418735E+07   1.1488586013424125E+17  
6.2744902268636985E+33   1.6196072413341234E+10  -1.6446176226218876E+06   1.9419752935360506E+01   6.1472878586083472E+07   1.1000146259806384E+17  
6.2851670377992851E+33   1.6366907513385088E+10  -1.6989053135094300E+06   1.8761273122051374E+01   6.0738296704436906E+07   1.0494733795200382E+17  
6.2942274460018972E+33   1.6513881700296556E+10  -1.7303670198219146E+06   1.8149700677920922E+01   6.0042382949145213E+07   1.0031577009577336E+17  
6.3040444857423703E+33   1.6675248070559860E+10  -1.7521552303344221E+06   1.7580146652459668E+01   5.9381168992131658E+07   9.6055430604665760E+16  
6.3146813430572803E+33   1.6852624558004555E+10  -1.7646276850339442E+06   1.6980534747142336E+01   5.8670809374600947E+07   9.1627075613101360E+16  
6.3237077078915390E+33   1.7005249420711864E+10  -1.7684574981848139E+06   1.6421597914849563E+01   5.7994894669508830E+07   8.7553020360539776E+16  
6.3334876797222902E+33   1.7172855126551037E+10  -1.7668121089585661E+06   1.5900087076807512E+01   5.7351142578779057E+07   8.3798135327734976E+16  
6.3440841768467217E+33   1.7357146207384071E+10  -1.7596171953126211E+06   1.5350086281722582E+01   5.6657923256689943E+07   7.9888057288233488E+16  
6.3530761543477332E+33   1.7515777924887905E+10  -1.7501275751579728E+06   1.4836640961208902E+01   5.5996948400328472E+07   7.6285468538805792E+16  
6.3628186869665470E+33   1.7690046424442692E+10  -1.7369564763044408E+06   1.4357225483210797E+01   5.5366647508873500E+07   7.2962910670742160E+16  
6.3733744231011139E+33   1.7881751597154037E+10  -1.7201023892733706E+06   1.3851250430848809E+01   5.4687040536486022E+07   6.9500789248236416E+16  
6.3823316742164287E+33   1.8046845479215187E+10  -1.7043231376589537E+06   1.3378589301220565E+01   5.4038224875501134E+07   6.6309133981361680E+16  
6.3920364016641935E+33   1.8228302927587193E+10  -1.6860868396659328E+06   1.2937091582282992E+01   5.3418950051506966E+07   6.3364906737525856E+16  
6.4025509818208639E+33   1.8428030976937195E+10  -1.6653316175053446E+06   1.2470981916471887E+01   5.2750614995605171E+07   6.0296493875453376E+16  
6.4114731724449198E+33   1.8600134715298992E+10  -1.6470174627446472E+06   1.2035490568581281E+01   5.2112056652369522E+07   5.7467847701242992E+16  
6.4211397341425527E+33   1.8789406563522282E+10  -1.6264523474146882E+06   1.1628726276031118E+01   5.1502238403835043E+07   5.4859130191971840E+16  
6.4316127691842177E+33   1.8997871839789787E+10  -1.6032953026183636E+06   1.1199363109866804E+01   5.0843823692884766E+07   5.2141484621511176E+16  
6.4404995701915951E+33   1.9177620969428051E+10  -1.5829654570531121E+06   1.0798321984460934E+01   5.0214520321916066E+07   4.9637535880359360E+16  
6.4501276109756626E+33   1.9375427089729954E+10  -1.5603671760125130E+06   1.0423824082321929E+01   4.9613302902096786E+07   4.7329388550476336E+16  
6.4605587176542892E+33   1.9593448897889381E+10  -1.5354810413762443E+06   1.0028599489046933E+01   4.8963855715874240E+07   4.4925952518018344E+16  
